"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	18
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	26
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	22
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	33
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	19
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	68
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	23
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	102
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	58
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	20
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	144
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	101
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	178
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	37
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	167
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	202
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	39
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	224
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	234
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	23
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	289
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	17
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	213
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	258
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	169
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	170
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	113
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	139
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	123
	"All Invasive Cancer Sites Combined"	"0"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	129
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	24
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	23
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	34
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	17
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	51
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	22
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	88
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	40
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	121
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	68
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	264
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	113
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	22
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	348
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	283
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	506
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	470
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	24
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	569
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	16
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	37
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	665
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	19
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	19
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	615
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	34
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	728
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	20
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	593
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	656
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	448
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	459
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	306
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	368
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	414
	"All Invasive Cancer Sites Combined"	"0"	"Providence-Warwick, RI-MA"	"39300"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	312
	"Oral Cavity and Pharynx"	"20010-20100"	"Providence-Warwick, RI-MA"	"39300"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	19
	"Oral Cavity and Pharynx"	"20010-20100"	"Providence-Warwick, RI-MA"	"39300"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	18
	"Oral Cavity and Pharynx"	"20010-20100"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	17
	"Oral Cavity and Pharynx"	"20010-20100"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	32
	"Oral Cavity and Pharynx"	"20010-20100"	"Providence-Warwick, RI-MA"	"39300"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	26
	"Oral Cavity and Pharynx"	"20010-20100"	"Providence-Warwick, RI-MA"	"39300"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	22
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	18
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	17
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	24
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	21
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	27
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	32
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	42
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	37
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	63
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	47
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	34
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	32
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	26
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	25
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	29
	"Digestive System"	"21010-21130"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	20
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	33
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	31
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	54
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	73
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	70
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	77
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	70
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	119
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	85
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	122
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	84
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	107
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	71
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	76
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	65
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	87
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	104
	"Digestive System"	"21010-21130"	"Providence-Warwick, RI-MA"	"39300"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	70
	"Colon and Rectum"	"21041-21052"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	18
	"Colon and Rectum"	"21041-21052"	"Poughkeepsie-Newburgh-Middletown, NY"	"39100"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	21
	"Colon and Rectum"	"21041-21052"	"Providence-Warwick, RI-MA"	"39300"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	25
	"Colon and Rectum"	"21041-21052"	"Providence-Warwick, RI-MA"	"39300"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	16
	"Colon and Rectum"	"21041-21052"	"Providence-Warwick, RI-MA"	"39300"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	26
	"Colon and Rectum"	"21041-21052"	"Providence-Warwick, RI-MA"	"39300"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	32
	"Colon and Rectum"	"21041-21052"	"Providence-Warwick, RI-MA"	"39300"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	31
	"Colon and Rectum"	"21041-21052"	"Providence-Warwick, RI-MA"	"39300"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	25
