"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	18
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	24
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	22
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	23
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	47
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	38
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	100
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	66
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	145
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	64
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	204
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	97
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	19
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	268
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	160
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	27
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	375
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	30
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	308
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	35
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	457
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	45
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	456
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	24
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	492
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	66
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	566
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	40
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	623
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	48
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	714
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	26
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	478
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	33
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	595
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"75-79 years"	"75-79"	"Female"	"F"	"Black or African American"	"2054-5"	22
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	379
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"75-79 years"	"75-79"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	433
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"80-84 years"	"80-84"	"Female"	"F"	"Black or African American"	"2054-5"	19
	"All Invasive Cancer Sites Combined"	"0"	"San Antonio-New Braunfels, TX"	"41700"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	316
