"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	18
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	19
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	30
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	32
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	48
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	32
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	88
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	39
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	19
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	136
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	16
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	86
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	38
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	256
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"50-54 years"	"50-54"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	18
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	36
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	200
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	31
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	328
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"55-59 years"	"55-59"	"Male"	"M"	"Black or African American"	"2054-5"	44
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	329
	"All Invasive Cancer Sites Combined"	"0"	"Hartford-West Hartford-East Hartford, CT"	"25540"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	38
