"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	17
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	23
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	21
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	47
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	28
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	74
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	55
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	136
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	97
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"55-59 years"	"55-59"	"Female"	"F"	"Black or African American"	"2054-5"	17
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	181
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	211
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	16
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	209
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	27
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	288
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"65-69 years"	"65-69"	"Female"	"F"	"Black or African American"	"2054-5"	17
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	264
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"65-69 years"	"65-69"	"Male"	"M"	"Black or African American"	"2054-5"	20
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	341
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"70-74 years"	"70-74"	"Female"	"F"	"Black or African American"	"2054-5"	23
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	247
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"70-74 years"	"70-74"	"Male"	"M"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	293
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	258
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	270
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	171
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	195
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	170
	"All Invasive Cancer Sites Combined"	"0"	"Palm Bay-Melbourne-Titusville, FL"	"37340"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	183
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"1-4 years"	"1-4"	"Female"	"F"	"White"	"2106-3"	17
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"1-4 years"	"1-4"	"Male"	"M"	"White"	"2106-3"	19
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"5-9 years"	"5-9"	"Male"	"M"	"White"	"2106-3"	24
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"10-14 years"	"10-14"	"Female"	"F"	"White"	"2106-3"	20
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"10-14 years"	"10-14"	"Male"	"M"	"White"	"2106-3"	17
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"15-19 years"	"15-19"	"Female"	"F"	"White"	"2106-3"	34
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"15-19 years"	"15-19"	"Male"	"M"	"White"	"2106-3"	28
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"20-24 years"	"20-24"	"Female"	"F"	"Black or African American"	"2054-5"	19
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"20-24 years"	"20-24"	"Female"	"F"	"White"	"2106-3"	61
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	63
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"25-29 years"	"25-29"	"Female"	"F"	"Black or African American"	"2054-5"	29
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	128
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"25-29 years"	"25-29"	"Male"	"M"	"White"	"2106-3"	81
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"30-34 years"	"30-34"	"Female"	"F"	"Black or African American"	"2054-5"	47
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	212
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"30-34 years"	"30-34"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	109
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"35-39 years"	"35-39"	"Female"	"F"	"Black or African American"	"2054-5"	85
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	302
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"35-39 years"	"35-39"	"Male"	"M"	"Black or African American"	"2054-5"	37
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	140
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	125
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	431
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"40-44 years"	"40-44"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	21
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"40-44 years"	"40-44"	"Male"	"M"	"Black or African American"	"2054-5"	66
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	208
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"45-49 years"	"45-49"	"Female"	"F"	"Black or African American"	"2054-5"	200
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	757
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"45-49 years"	"45-49"	"Female"	"F"	"Other Races and Unknown combined"	"2131-1"	19
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"45-49 years"	"45-49"	"Male"	"M"	"Black or African American"	"2054-5"	133
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	387
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"45-49 years"	"45-49"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	31
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"50-54 years"	"50-54"	"Female"	"F"	"Black or African American"	"2054-5"	329
	"All Invasive Cancer Sites Combined"	"0"	"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"	"37980"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	1071
