"Notes"	"Cancer Sites"	"Cancer Sites Code"	"MSA"	"MSA Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	"Race"	"Race Code"	Count
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	20
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	35
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	21
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	31
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	22
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	67
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	36
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	94
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	66
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	110
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	127
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	150
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	145
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	145
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	178
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	151
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	152
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	108
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	118
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	66
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	88
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	88
	"All Invasive Cancer Sites Combined"	"0"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	79
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	22
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"30-34 years"	"30-34"	"Female"	"F"	"White"	"2106-3"	33
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	20
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"35-39 years"	"35-39"	"Female"	"F"	"White"	"2106-3"	41
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"35-39 years"	"35-39"	"Male"	"M"	"White"	"2106-3"	18
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	63
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"40-44 years"	"40-44"	"Male"	"M"	"White"	"2106-3"	30
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"45-49 years"	"45-49"	"Female"	"F"	"White"	"2106-3"	82
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"45-49 years"	"45-49"	"Male"	"M"	"White"	"2106-3"	60
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	133
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"50-54 years"	"50-54"	"Male"	"M"	"Black or African American"	"2054-5"	17
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"50-54 years"	"50-54"	"Male"	"M"	"White"	"2106-3"	115
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"55-59 years"	"55-59"	"Female"	"F"	"White"	"2106-3"	165
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"55-59 years"	"55-59"	"Male"	"M"	"White"	"2106-3"	169
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"60-64 years "	"60-64"	"Female"	"F"	"Black or African American"	"2054-5"	21
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"60-64 years "	"60-64"	"Female"	"F"	"White"	"2106-3"	198
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"60-64 years "	"60-64"	"Male"	"M"	"Black or African American"	"2054-5"	31
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"60-64 years "	"60-64"	"Male"	"M"	"White"	"2106-3"	215
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"60-64 years "	"60-64"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	20
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"65-69 years"	"65-69"	"Female"	"F"	"White"	"2106-3"	208
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"65-69 years"	"65-69"	"Male"	"M"	"White"	"2106-3"	223
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"65-69 years"	"65-69"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	24
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"70-74 years"	"70-74"	"Female"	"F"	"White"	"2106-3"	159
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"70-74 years"	"70-74"	"Male"	"M"	"White"	"2106-3"	200
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"75-79 years"	"75-79"	"Female"	"F"	"White"	"2106-3"	163
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"75-79 years"	"75-79"	"Male"	"M"	"White"	"2106-3"	160
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"75-79 years"	"75-79"	"Male"	"M"	"Other Races and Unknown combined"	"2131-1"	17
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"80-84 years"	"80-84"	"Female"	"F"	"White"	"2106-3"	121
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"80-84 years"	"80-84"	"Male"	"M"	"White"	"2106-3"	106
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"85+ years"	"85+"	"Female"	"F"	"White"	"2106-3"	142
	"All Invasive Cancer Sites Combined"	"0"	"Fresno, CA"	"23420"	"85+ years"	"85+"	"Male"	"M"	"White"	"2106-3"	130
	"Digestive System"	"21010-21130"	"Fayetteville-Springdale-Rogers, AR-MO"	"22220"	"50-54 years"	"50-54"	"Female"	"F"	"White"	"2106-3"	18
